0	0.0	0.0	0.0
822	0.0	-1.73205080757	0.0
823	0.0	-3.46410161514	0.0
862	1.0	-1.73205080757	0.0
863	1.0	-3.46410161514	0.0
902	2.0	-1.73205080757	0.0
903	2.0	-3.46410161514	0.0
2421	0.5	-0.866025403784	0.0
2422	0.5	-2.59807621135	0.0
2423	0.5	-4.33012701892	0.0
2461	1.5	-0.866025403784	0.0
2462	1.5	-2.59807621135	0.0
2463	1.5	-4.33012701892	0.0
0	-2.49999983096	0.866024941443	0.0
822	-2.49999983096	-0.866025866126	0.0
823	-2.49999983096	-2.59807667369	0.0
862	-1.49999983096	-0.866025866126	0.0
863	-1.49999983096	-2.59807667369	0.0
902	-0.49999983096	-0.866025866126	0.0
903	-0.49999983096	-2.59807667369	0.0
2421	-1.99999983096	-4.62341603558e-07	0.0
2422	-1.99999983096	-1.73205126991	0.0
2423	-1.99999983096	-3.46410207748	0.0
2461	-0.99999983096	-4.62341603724e-07	0.0
2462	-0.99999983096	-1.73205126991	0.0
2463	-0.99999983096	-3.46410207748	0.0
0	-0.500000008633	-4.33012707476	0.0
822	-0.500000008633	-6.06217788233	0.0
823	-0.500000008633	-7.7942286899	0.0
862	0.499999991367	-6.06217788233	0.0
863	0.499999991367	-7.7942286899	0.0
902	1.49999999137	-6.06217788233	0.0
903	1.49999999137	-7.7942286899	0.0
2421	-8.63252636041e-09	-5.19615247854	0.0
2422	-8.63252636041e-09	-6.92820328611	0.0
2423	-8.63252636041e-09	-8.66025409368	0.0
2461	0.999999991367	-5.19615247854	0.0
2462	0.999999991367	-6.92820328611	0.0
2463	0.999999991367	-8.66025409368	0.0
0	-2.0	5.19615242271	0.0
822	-2.0	3.46410161514	0.0
823	-2.0	1.73205080757	0.0
862	-1.0	3.46410161514	0.0
863	-1.0	1.73205080757	0.0
902	0.0	3.46410161514	0.0
903	0.0	1.73205080757	0.0
2421	-1.5	4.33012701892	0.0
2422	-1.5	2.59807621135	0.0
2423	-1.5	0.866025403784	0.0
2461	-0.5	4.33012701892	0.0
2462	-0.5	2.59807621135	0.0
2463	-0.5	0.866025403784	0.0
0	-3.0	-3.46410161514	0.0
822	-3.0	-5.19615242271	0.0
823	-3.0	-6.92820323028	0.0
862	-2.0	-5.19615242271	0.0
863	-2.0	-6.92820323028	0.0
902	-1.0	-5.19615242271	0.0
903	-1.0	-6.92820323028	0.0
2421	-2.5	-4.33012701892	0.0
2422	-2.5	-6.06217782649	0.0
2423	-2.5	-7.79422863406	0.0
2461	-1.5	-4.33012701892	0.0
2462	-1.5	-6.06217782649	0.0
2463	-1.5	-7.79422863406	0.0
0	2.49999983096	-0.866024941443	0.0
822	2.49999983096	-2.59807574901	0.0
823	2.49999983096	-4.33012655658	0.0
862	3.49999983096	-2.59807574901	0.0
863	3.49999983096	-4.33012655658	0.0
902	4.49999983096	-2.59807574901	0.0
903	4.49999983096	-4.33012655658	0.0
2421	2.99999983096	-1.73205034523	0.0
2422	2.99999983096	-3.4641011528	0.0
2423	2.99999983096	-5.19615196037	0.0
2461	3.99999983096	-1.73205034523	0.0
2462	3.99999983096	-3.4641011528	0.0
2463	3.99999983096	-5.19615196037	0.0
0	0.500000008633	4.33012707476	0.0
822	0.500000008633	2.59807626719	0.0
823	0.500000008633	0.866025459622	0.0
862	1.50000000863	2.59807626719	0.0
863	1.50000000863	0.866025459622	0.0
902	2.50000000863	2.59807626719	0.0
903	2.50000000863	0.866025459622	0.0
2421	1.00000000863	3.46410167098	0.0
2422	1.00000000863	1.73205086341	0.0
2423	1.00000000863	5.58376669346e-08	0.0
2461	2.00000000863	3.46410167098	0.0
2462	2.00000000863	1.73205086341	0.0
2463	2.00000000863	5.58376669346e-08	0.0
0	2.0	-5.19615242271	0.0
822	2.0	-6.92820323028	0.0
823	2.0	-8.66025403784	0.0
862	3.0	-6.92820323028	0.0
863	3.0	-8.66025403784	0.0
902	4.0	-6.92820323028	0.0
903	4.0	-8.66025403784	0.0
2421	2.5	-6.06217782649	0.0
2422	2.5	-7.79422863406	0.0
2423	2.5	-9.52627944163	0.0
2461	3.5	-6.06217782649	0.0
2462	3.5	-7.79422863406	0.0
2463	3.5	-9.52627944163	0.0
0	3.0	3.46410161514	0.0
822	3.0	1.73205080757	0.0
823	3.0	-7.1054273576e-15	0.0
862	4.0	1.73205080757	0.0
863	4.0	-7.9936057773e-15	0.0
902	5.0	1.73205080757	0.0
903	5.0	-7.9936057773e-15	0.0
2421	3.5	2.59807621135	0.0
2422	3.5	0.866025403784	0.0
2423	3.5	-0.866025403784	0.0
2461	4.5	2.59807621135	0.0
2462	4.5	0.866025403784	0.0
2463	4.5	-0.866025403784	0.0
